ts,rank,origin_airport_id,num_flights,severe_delays,dep_delay_mean,dep_delay_max,delayed_flights
2025-03-12 06:00:00,8,11278,147,11,3.86,398.00,"[(OH, 10529, 398.00),(OH, 10397, 331.00),(OH, 15624, 236.00),(AA, 11298, 113.00),(AA, 14986, 59.00),(AS, 12892, 57.00),(OH, 14576, 56.00),(MQ, 14635, 50.00),(OH, 14685, 46.00),(AA, 11298, 43.00),(DL, 13487, 36.00)]"
2025-03-12 06:00:00,9,11057,188,10,0.82,297.00,"[(AA, 15024, 297.00),(OH, 10693, 88.00),(AA, 10821, 65.00),(AA, 15027, 62.00),(OH, 11252, 57.00),(AA, 12339, 56.00),(AA, 15024, 41.00),(AA, 12478, 33.00),(AA, 14492, 32.00),(AA, 15304, 31.00)]"
2025-03-12 06:00:00,10,14747,168,9,6.22,582.00,"[(AS, 12819, 582.00),(OO, 14107, 223.00),(AS, 14107, 122.00),(OO, 14771, 103.00),(DL, 14908, 98.00),(AS, 13830, 79.00),(UA, 14771, 51.00),(OO, 11603, 39.00),(OO, 14771, 32.00)]"
2025-03-12 12:00:00,1,14771,107,54,51.82,375.00,"[(AA, 14107, 375.00),(UA, 10800, 268.00),(UA, 14908, 181.00),(OO, 14262, 168.00),(OO, 14570, 156.00),(DL, 14869, 155.00),(OO, 14107, 154.00),(OO, 14570, 153.00),(OO, 14262, 151.00),(DL, 14747, 145.00),(UA, 14679, 143.00),(OO, 10157, 136.00),(OO, 12892, 125.00),(OO, 13487, 125.00),(UA, 13830, 124.00),(OO, 14487, 123.00),(OO, 14908, 117.00),(OO, 11638, 113.00),(OO, 14869, 107.00),(UA, 10423, 107.00)]"
2025-03-12 12:00:00,2,14107,212,28,12.34,260.00,"[(AA, 11986, 260.00),(AA, 13930, 212.00),(WN, 11259, 151.00),(AS, 14747, 134.00),(OO, 14771, 125.00),(AA, 13204, 111.00),(WN, 14057, 108.00),(WN, 14771, 97.00),(OO, 14747, 95.00),(AA, 14771, 89.00),(UA, 11292, 87.00),(AA, 12889, 84.00),(AA, 15304, 79.00),(WN, 10423, 77.00),(WN, 11292, 69.00),(AA, 10721, 68.00),(AA, 13891, 67.00),(OO, 11540, 61.00),(OO, 14698, 60.00),(WN, 14908, 59.00)]"
2025-03-12 12:00:00,3,11298,313,27,4.52,169.00,"[(NK, 12892, 169.00),(AA, 14193, 131.00),(AA, 15370, 125.00),(AA, 13342, 116.00),(OH, 12992, 88.00),(OO, 12191, 84.00),(OO, 13256, 76.00),(OO, 12448, 60.00),(AA, 10721, 60.00),(AA, 12451, 55.00),(AA, 10299, 53.00),(UA, 12266, 51.00),(NK, 11618, 51.00),(F9, 13891, 51.00),(MQ, 10423, 50.00),(AA, 12266, 47.00),(AA, 13303, 47.00),(OO, 10372, 46.00),(AA, 11638, 44.00),(OO, 11413, 40.00)]"
2025-03-12 12:00:00,4,11278,154,22,8.57,251.00,"[(OH, 11057, 251.00),(OH, 13296, 201.00),(UA, 13930, 131.00),(OH, 10868, 123.00),(WN, 10423, 91.00),(OH, 14307, 70.00),(WN, 10397, 68.00),(OH, 12197, 64.00),(OH, 13296, 56.00),(WN, 10693, 56.00),(OH, 14730, 52.00),(AA, 15304, 50.00),(OH, 12278, 45.00),(OH, 12884, 44.00),(B6, 10721, 43.00),(DL, 11433, 42.00),(OH, 11267, 40.00),(WN, 11259, 37.00),(MQ, 12992, 37.00),(DL, 10397, 34.00)]"
2025-03-12 12:00:00,5,12889,168,19,8.33,145.00,"[(OO, 14771, 145.00),(WN, 11638, 123.00),(WN, 13891, 89.00),(F9, 13891, 83.00),(B6, 10721, 83.00),(WN, 13495, 82.00),(WN, 14771, 78.00),(AA, 14107, 71.00),(UA, 12266, 68.00),(WN, 14893, 64.00),(WN, 12191, 58.00),(WN, 10800, 47.00),(NK, 12266, 43.00),(WN, 14122, 42.00),(UA, 14771, 41.00),(DL, 10423, 39.00),(WN, 13871, 37.00),(UA, 13930, 35.00),(AS, 14057, 31.00)]"
2025-03-12 12:00:00,6,10397,270,18,2.91,144.00,"[(DL, 14107, 144.00),(DL, 15304, 97.00),(DL, 12264, 95.00),(DL, 10257, 80.00),(DL, 13495, 69.00),(DL, 12892, 66.00),(DL, 11292, 55.00),(DL, 12451, 52.00),(DL, 14107, 52.00),(DL, 14492, 51.00),(DL, 14679, 50.00),(DL, 15304, 49.00),(DL, 15304, 48.00),(DL, 14107, 45.00),(DL, 13577, 44.00),(DL, 11042, 40.00),(DL, 14893, 39.00),(DL, 12451, 31.00)]"
2025-03-12 12:00:00,7,11057,197,18,7.96,255.00,"[(AA, 10423, 255.00),(AA, 14771, 150.00),(OH, 13360, 105.00),(OH, 10135, 103.00),(AA, 13577, 102.00),(AA, 10423, 91.00),(AA, 14771, 76.00),(AA, 11481, 72.00),(OH, 10874, 69.00),(AA, 11278, 64.00),(AA, 15016, 63.00),(MQ, 14783, 52.00),(AA, 11066, 51.00),(MQ, 10693, 45.00),(AA, 14492, 43.00),(AA, 14122, 37.00),(AA, 14100, 36.00),(MQ, 10431, 35.00)]"
2025-03-12 12:00:00,8,13930,277,16,2.26,126.00,"[(UA, 14635, 126.00),(UA, 13204, 113.00),(OO, 10372, 112.00),(UA, 14635, 102.00),(UA, 10721, 70.00),(OO, 13342, 69.00),(UA, 11278, 69.00),(AS, 14747, 67.00),(UA, 10792, 67.00),(UA, 11433, 64.00),(AA, 12889, 55.00),(UA, 14869, 44.00),(UA, 12953, 37.00),(UA, 11278, 35.00),(MQ, 10721, 35.00),(MQ, 11986, 31.00)]"
2025-03-12 12:00:00,9,14747,118,16,6.88,209.00,"[(UA, 14771, 209.00),(DL, 14771, 114.00),(UA, 14771, 108.00),(UA, 14771, 91.00),(AS, 10299, 72.00),(DL, 14679, 70.00),(OO, 14107, 62.00),(AS, 14679, 62.00),(AS, 14771, 58.00),(OO, 14771, 49.00),(AS, 10299, 41.00),(AS, 14771, 38.00),(AS, 13930, 35.00),(AS, 12889, 35.00),(WN, 14893, 33.00),(DL, 14908, 31.00)]"
2025-03-12 12:00:00,10,11618,119,15,5.93,296.00,"[(AA, 11298, 296.00),(UA, 14908, 129.00),(UA, 11298, 95.00),(UA, 13495, 93.00),(UA, 10721, 83.00),(UA, 10397, 81.00),(NK, 13495, 65.00),(YX, 11433, 55.00),(MQ, 13930, 51.00),(UA, 15304, 50.00),(UA, 11057, 45.00),(NK, 11298, 38.00),(UA, 14771, 35.00),(UA, 11298, 33.00),(DL, 10397, 31.00)]"
2025-03-12 18:00:00,1,11298,259,43,14.20,555.00,"[(OO, 10155, 555.00),(AA, 11638, 215.00),(AA, 11481, 194.00),(AA, 11986, 189.00),(AA, 14683, 164.00),(AA, 12266, 149.00),(OO, 11109, 136.00),(OO, 11973, 130.00),(OO, 12951, 125.00),(MQ, 11140, 89.00),(MQ, 12896, 86.00),(AA, 10713, 70.00),(UA, 13930, 69.00),(OH, 11267, 58.00),(AA, 11042, 58.00),(MQ, 12191, 56.00),(AA, 13198, 55.00),(UA, 14771, 55.00),(OO, 16218, 54.00),(OH, 12992, 53.00)]"
2025-03-12 18:00:00,2,14771,95,35,32.28,233.00,"[(UA, 10800, 233.00),(UA, 10423, 206.00),(OO, 14683, 142.00),(OO, 12892, 142.00),(OO, 10140, 138.00),(OO, 14487, 121.00),(OO, 14689, 111.00),(OO, 14689, 104.00),(UA, 12892, 100.00),(OO, 14570, 100.00),(OO, 15376, 99.00),(OO, 14057, 93.00),(F9, 12889, 90.00),(OO, 10713, 81.00),(OO, 14489, 79.00),(WN, 12889, 75.00),(OO, 13871, 74.00),(DL, 12892, 74.00),(OO, 10561, 72.00),(WN, 12892, 72.00)]"
2025-03-12 18:00:00,3,10397,261,26,7.82,339.00,"[(DL, 14570, 339.00),(DL, 11624, 110.00),(DL, 13931, 109.00),(DL, 14307, 105.00),(DL, 15376, 103.00),(DL, 13931, 92.00),(DL, 11433, 76.00),(DL, 14771, 76.00),(DL, 14576, 76.00),(WN, 11292, 74.00),(DL, 12478, 65.00),(DL, 14193, 58.00),(UA, 14771, 57.00),(DL, 13198, 56.00),(UA, 11618, 53.00),(F9, 12264, 48.00),(DL, 12478, 46.00),(DL, 15016, 44.00),(F9, 14771, 43.00),(DL, 14100, 42.00)]"
2025-03-12 18:00:00,4,13930,212,25,7.77,212.00,"[(AA, 14107, 212.00),(UA, 10693, 107.00),(UA, 10792, 105.00),(DL, 13487, 104.00),(OO, 11076, 101.00),(MQ, 13076, 92.00),(UA, 10821, 91.00),(MQ, 13485, 90.00),(UA, 12278, 90.00),(UA, 15380, 75.00),(UA, 11775, 71.00),(UA, 11986, 67.00),(MQ, 12992, 64.00),(OO, 11471, 59.00),(OO, 11977, 59.00),(UA, 14771, 57.00),(UA, 14869, 50.00),(AS, 14771, 50.00),(UA, 14570, 46.00),(OO, 15048, 46.00)]"
2025-03-12 18:00:00,5,13303,116,21,20.18,430.00,"[(AA, 12892, 430.00),(UA, 12266, 376.00),(AA, 10397, 168.00),(AA, 13204, 163.00),(NK, 12266, 125.00),(AA, 11986, 125.00),(DL, 12478, 116.00),(AA, 11057, 111.00),(AA, 11298, 75.00),(AA, 12266, 74.00),(AA, 14122, 55.00),(AA, 12339, 51.00),(AA, 13495, 46.00),(DL, 14869, 45.00),(AA, 11298, 43.00),(AA, 14771, 42.00),(AA, 10693, 38.00),(UA, 11618, 35.00),(AA, 15304, 32.00),(AA, 14747, 32.00)]"
2025-03-12 18:00:00,6,11057,188,19,7.98,386.00,"[(AA, 13485, 386.00),(OH, 12448, 309.00),(AA, 14986, 137.00),(F9, 11298, 132.00),(AA, 13303, 115.00),(AA, 15919, 104.00),(OH, 11267, 76.00),(AA, 14122, 47.00),(NK, 11298, 46.00),(AA, 13577, 44.00),(AA, 12478, 43.00),(AA, 10397, 39.00),(OH, 14685, 37.00),(OH, 13367, 36.00),(OH, 10208, 36.00),(AA, 10994, 35.00),(AA, 14100, 33.00),(OH, 11146, 33.00),(AA, 14635, 31.00)]"
2025-03-12 18:00:00,7,14107,149,17,9.71,521.00,"[(AA, 13930, 521.00),(AA, 11057, 301.00),(AA, 11638, 157.00),(OO, 13851, 101.00),(WN, 13487, 80.00),(AA, 11618, 74.00),(WN, 14869, 70.00),(UA, 14771, 62.00),(OO, 12266, 58.00),(WN, 14747, 58.00),(WN, 13232, 54.00),(UA, 11292, 49.00),(WN, 12191, 43.00),(WN, 14893, 40.00),(OO, 11540, 37.00),(OO, 14869, 33.00),(OO, 12892, 31.00)]"
2025-03-12 18:00:00,8,11278,93,14,10.17,150.00,"[(OH, 13342, 150.00),(DL, 13487, 137.00),(WN, 13495, 106.00),(OH, 11433, 105.00),(OH, 11042, 75.00),(WN, 13232, 70.00),(OH, 10693, 63.00),(OH, 10868, 62.00),(OH, 13931, 49.00),(OH, 11146, 42.00),(OH, 10581, 35.00),(OH, 14193, 32.00),(UA, 13930, 32.00),(AA, 13303, 31.00)]"
2025-03-12 18:00:00,9,11292,220,14,5.26,897.00,"[(OO, 12892, 897.00),(UA, 13871, 88.00),(WN, 14679, 73.00),(UA, 12892, 69.00),(WN, 12954, 66.00),(WN, 14107, 55.00),(F9, 12889, 54.00),(UA, 12892, 54.00),(WN, 10693, 43.00),(UA, 14771, 42.00),(WN, 13487, 35.00),(WN, 14570, 34.00),(UA, 14771, 31.00),(UA, 10423, 31.00)]"
2025-03-12 18:00:00,10,12266,110,12,13.26,747.00,"[(UA, 11996, 747.00),(OO, 14262, 272.00),(UA, 12451, 161.00),(AA, 11298, 72.00),(UA, 14893, 71.00),(UA, 10423, 70.00),(UA, 14679, 64.00),(NK, 13204, 61.00),(F9, 12889, 53.00),(NK, 13495, 38.00),(AA, 11298, 33.00),(F9, 11298, 31.00)]"
2025-03-13 00:00:00,1,10721,34,2,-0.71,103.00,"[(NK, 13204, 103.00),(B6, 12478, 45.00)]"
2025-03-13 00:00:00,2,14107,33,1,-2.21,35.00,"[(F9, 13487, 35.00)]"
2025-03-13 00:00:00,3,12892,35,1,-0.54,54.00,"[(AA, 14107, 54.00)]"
2025-03-13 00:00:00,4,12889,48,1,0.17,150.00,"[(AA, 12892, 150.00)]"
2025-03-13 06:00:00,1,11298,294,27,5.89,185.00,"[(AA, 15376, 185.00),(MQ, 10627, 164.00),(AA, 13204, 160.00),(MQ, 14783, 146.00),(OO, 10185, 136.00),(AA, 14262, 106.00),(MQ, 15370, 104.00),(OO, 11049, 99.00),(OO, 11921, 87.00),(AA, 14908, 86.00),(UA, 11618, 77.00),(AA, 14908, 74.00),(AA, 12173, 72.00),(AA, 13851, 63.00),(OO, 15411, 49.00),(OO, 12280, 48.00),(AA, 12953, 47.00),(AA, 14122, 47.00),(AA, 11057, 47.00),(MQ, 13198, 43.00)]"
2025-03-13 06:00:00,2,13930,310,26,5.10,354.00,"[(AA, 13204, 354.00),(UA, 14986, 306.00),(MQ, 10821, 183.00),(OO, 15041, 173.00),(B6, 12478, 142.00),(OO, 12478, 130.00),(OO, 12217, 121.00),(OO, 10874, 119.00),(OO, 10372, 115.00),(UA, 13495, 108.00),(UA, 14107, 82.00),(OO, 13485, 75.00),(AA, 14843, 73.00),(OO, 13342, 69.00),(OO, 14783, 68.00),(OO, 10693, 61.00),(OO, 14108, 55.00),(UA, 10994, 54.00),(AA, 14107, 52.00),(OO, 11337, 52.00)]"
2025-03-13 06:00:00,3,14771,156,24,10.42,213.00,"[(UA, 12889, 213.00),(OO, 14908, 127.00),(F9, 12889, 117.00),(OO, 10157, 115.00),(B6, 11697, 105.00),(OO, 13476, 102.00),(UA, 10849, 94.00),(OO, 14262, 94.00),(OO, 14107, 90.00),(WN, 12889, 80.00),(AS, 14908, 70.00),(WN, 15016, 65.00),(OO, 12889, 62.00),(AS, 13930, 58.00),(OO, 14908, 57.00),(AS, 14057, 57.00),(WN, 11292, 55.00),(OO, 12892, 50.00),(HA, 12173, 39.00),(UA, 11278, 38.00)]"
2025-03-13 06:00:00,4,14107,234,23,6.27,215.00,"[(MQ, 14698, 215.00),(UA, 11292, 192.00),(AA, 14869, 143.00),(OO, 14570, 118.00),(WN, 12889, 106.00),(OO, 11695, 88.00),(AA, 12889, 86.00),(OO, 14252, 80.00),(AA, 13930, 72.00),(WN, 12889, 59.00),(WN, 13830, 54.00),(WN, 14869, 53.00),(OO, 16218, 51.00),(AA, 14262, 47.00),(AA, 10140, 41.00),(WN, 14679, 38.00),(OO, 14689, 38.00),(OO, 11540, 37.00),(OO, 14747, 35.00),(AA, 11638, 35.00)]"
2025-03-13 06:00:00,5,12892,206,20,7.50,464.00,"[(DL, 12478, 464.00),(AA, 12478, 259.00),(OO, 15919, 112.00),(OO, 14831, 83.00),(AA, 11298, 81.00),(DL, 12173, 77.00),(UA, 10423, 71.00),(WN, 12889, 67.00),(OO, 10372, 58.00),(F9, 14771, 50.00),(OO, 14771, 47.00),(UA, 15304, 42.00),(AA, 14492, 40.00),(DL, 12889, 36.00),(DL, 10423, 36.00),(AS, 14747, 36.00),(UA, 12758, 35.00),(UA, 12264, 34.00),(AA, 12889, 33.00),(OO, 11292, 31.00)]"
2025-03-13 06:00:00,6,11292,322,19,2.13,112.00,"[(UA, 12953, 112.00),(WN, 12889, 108.00),(WN, 14908, 99.00),(UA, 12889, 83.00),(UA, 11503, 78.00),(F9, 11433, 69.00),(UA, 10994, 68.00),(F9, 11278, 60.00),(UA, 14635, 53.00),(UA, 13487, 53.00),(OO, 11865, 52.00),(WN, 10140, 50.00),(F9, 14771, 49.00),(F9, 12889, 47.00),(F9, 14747, 40.00),(F9, 13891, 36.00),(F9, 14908, 35.00),(UA, 13198, 35.00),(UA, 11298, 34.00)]"
2025-03-13 06:00:00,7,12889,195,18,4.89,242.00,"[(WN, 11292, 242.00),(AS, 14771, 82.00),(WN, 14262, 79.00),(OO, 14679, 78.00),(WN, 13487, 75.00),(WN, 10800, 57.00),(WN, 14689, 56.00),(WN, 12892, 52.00),(WN, 11638, 52.00),(WN, 14570, 51.00),(AA, 13930, 48.00),(UA, 14771, 47.00),(WN, 12758, 45.00),(WN, 13796, 35.00),(AA, 12478, 34.00),(WN, 10849, 33.00),(OO, 14679, 33.00),(AS, 14747, 31.00)]"
2025-03-13 06:00:00,8,14747,176,16,5.20,120.00,"[(AS, 12889, 120.00),(DL, 14679, 120.00),(AS, 12889, 111.00),(F9, 12889, 95.00),(WN, 12889, 73.00),(AS, 11298, 72.00),(DL, 12889, 71.00),(AS, 13198, 67.00),(AS, 14771, 65.00),(DL, 10299, 53.00),(UA, 12892, 46.00),(AS, 13204, 45.00),(WN, 14831, 39.00),(AS, 12173, 38.00),(AS, 10299, 35.00),(AS, 12819, 34.00)]"
2025-03-13 06:00:00,9,10397,314,16,2.28,247.00,"[(F9, 10792, 247.00),(NK, 11433, 228.00),(DL, 12478, 108.00),(DL, 14683, 98.00),(WN, 10423, 98.00),(OO, 13277, 93.00),(NK, 11697, 83.00),(NK, 13204, 73.00),(DL, 11298, 57.00),(DL, 13303, 55.00),(NK, 12953, 50.00),(F9, 14843, 49.00),(WN, 12339, 48.00),(DL, 13495, 47.00),(DL, 14307, 46.00),(WN, 13851, 45.00)]"
2025-03-13 06:00:00,10,11618,129,12,9.19,350.00,"[(UA, 12441, 350.00),(UA, 11503, 227.00),(UA, 13502, 219.00),(UA, 12266, 199.00),(G4, 10431, 109.00),(UA, 12889, 107.00),(UA, 14027, 91.00),(B6, 11697, 84.00),(UA, 13204, 68.00),(UA, 14683, 66.00),(UA, 14771, 43.00),(UA, 11697, 38.00)]"
2025-03-13 12:00:00,1,12889,193,135,56.84,318.00,"[(AS, 14057, 318.00),(UA, 14771, 202.00),(NK, 10800, 188.00),(UA, 11292, 174.00),(WN, 14908, 161.00),(WN, 15370, 150.00),(F9, 14679, 147.00),(WN, 13198, 145.00),(WN, 14057, 141.00),(G4, 14905, 137.00),(WN, 12339, 135.00),(WN, 13342, 134.00),(AS, 14747, 129.00),(G4, 11423, 128.00),(NK, 13796, 127.00),(WN, 13244, 123.00),(WN, 10693, 120.00),(F9, 14831, 118.00),(WN, 11259, 117.00),(WN, 12892, 113.00)]"
2025-03-13 12:00:00,2,14107,210,83,33.72,345.00,"[(OO, 15376, 345.00),(OO, 14831, 290.00),(WN, 13796, 252.00),(WN, 13796, 157.00),(MQ, 15919, 145.00),(MQ, 11041, 141.00),(OO, 14794, 137.00),(WN, 11292, 135.00),(OO, 11413, 131.00),(WN, 14908, 123.00),(DL, 13487, 120.00),(WN, 11259, 119.00),(OO, 14683, 118.00),(WN, 12889, 111.00),(NK, 12889, 110.00),(OO, 15376, 107.00),(AA, 10423, 106.00),(WN, 14908, 100.00),(F9, 12889, 100.00),(WN, 14683, 90.00)]"
2025-03-13 12:00:00,3,11298,318,49,12.94,415.00,"[(AA, 13303, 415.00),(OO, 10155, 303.00),(UA, 12264, 265.00),(AA, 15304, 263.00),(AA, 13198, 229.00),(MQ, 15919, 172.00),(AA, 12889, 131.00),(MQ, 12896, 131.00),(OH, 14814, 121.00),(OO, 14960, 100.00),(NK, 12889, 99.00),(MQ, 10136, 96.00),(OH, 10781, 95.00),(OO, 11111, 82.00),(MQ, 10868, 79.00),(OO, 11982, 79.00),(MQ, 10279, 75.00),(AA, 11292, 73.00),(AA, 12889, 72.00),(AS, 14747, 70.00)]"
2025-03-13 12:00:00,4,10397,283,39,8.74,218.00,"[(UA, 13930, 218.00),(DL, 12892, 218.00),(DL, 13495, 128.00),(DL, 13577, 116.00),(F9, 13303, 113.00),(DL, 11423, 104.00),(DL, 13342, 93.00),(DL, 12451, 91.00),(DL, 12266, 89.00),(DL, 12451, 89.00),(DL, 14492, 85.00),(DL, 10693, 83.00),(DL, 12945, 78.00),(F9, 12266, 75.00),(NK, 12266, 73.00),(DL, 15304, 68.00),(DL, 14122, 68.00),(DL, 14492, 62.00),(DL, 14576, 60.00),(AA, 13303, 56.00)]"
2025-03-13 12:00:00,5,11292,302,32,6.44,240.00,"[(WN, 15304, 240.00),(UA, 11637, 154.00),(UA, 12451, 143.00),(UA, 12889, 134.00),(WN, 15016, 109.00),(UA, 12266, 103.00),(OO, 12519, 86.00),(UA, 10849, 85.00),(UA, 12278, 74.00),(OO, 11995, 69.00),(F9, 12889, 66.00),(UA, 13204, 55.00),(AA, 11298, 54.00),(OO, 15376, 51.00),(UA, 14869, 50.00),(WN, 14107, 50.00),(F9, 12889, 49.00),(WN, 13198, 49.00),(WN, 13198, 49.00),(WN, 10821, 47.00)]"
2025-03-13 12:00:00,6,13930,267,31,6.22,153.00,"[(OO, 11996, 153.00),(AA, 12953, 102.00),(AA, 14679, 101.00),(OO, 13851, 95.00),(OO, 11823, 92.00),(UA, 12889, 86.00),(OO, 10408, 81.00),(OO, 13367, 78.00),(YX, 14576, 76.00),(AA, 14107, 74.00),(UA, 12266, 72.00),(OO, 14869, 72.00),(UA, 13871, 66.00),(UA, 10721, 65.00),(OO, 11721, 58.00),(AA, 12889, 58.00),(MQ, 15919, 57.00),(OO, 10408, 53.00),(MQ, 10994, 52.00),(AA, 12892, 52.00)]"
2025-03-13 12:00:00,7,12892,161,27,11.84,193.00,"[(WN, 14107, 193.00),(OO, 14771, 114.00),(F9, 14771, 112.00),(AA, 13930, 112.00),(WN, 12889, 111.00),(AA, 12889, 110.00),(F9, 14057, 105.00),(WN, 14831, 104.00),(OO, 14869, 98.00),(UA, 11292, 96.00),(WN, 14771, 73.00),(WN, 14683, 57.00),(OO, 15376, 56.00),(OO, 14771, 54.00),(AA, 12758, 53.00),(F9, 12266, 52.00),(OO, 14570, 52.00),(NK, 12889, 45.00),(OO, 14057, 43.00),(WN, 11292, 40.00)]"
2025-03-13 12:00:00,8,14771,113,24,17.46,211.00,"[(UA, 11618, 211.00),(OO, 14869, 151.00),(AA, 11298, 118.00),(UA, 13930, 116.00),(F9, 12892, 111.00),(OO, 13891, 104.00),(OO, 12892, 101.00),(DL, 14869, 83.00),(WN, 14107, 79.00),(UA, 12892, 70.00),(AS, 12889, 70.00),(UA, 14262, 69.00),(OO, 12892, 66.00),(OO, 14908, 65.00),(OO, 14262, 64.00),(UA, 12889, 63.00),(UA, 14057, 54.00),(OO, 12892, 53.00),(WN, 12889, 51.00),(UA, 10800, 47.00)]"
2025-03-13 12:00:00,9,14679,83,20,19.17,214.00,"[(UA, 14771, 214.00),(AS, 14747, 126.00),(WN, 12191, 124.00),(DL, 14747, 104.00),(WN, 12173, 76.00),(OO, 12889, 71.00),(OO, 12889, 70.00),(WN, 14831, 59.00),(WN, 14771, 58.00),(OO, 14893, 57.00),(WN, 14831, 54.00),(WN, 14107, 47.00),(WN, 12889, 46.00),(WN, 12889, 44.00),(OO, 12889, 39.00),(WN, 14893, 38.00),(AA, 11298, 37.00),(WN, 13232, 34.00),(WN, 11292, 34.00),(DL, 12478, 31.00)]"
2025-03-13 12:00:00,10,12478,102,19,16.96,267.00,"[(AA, 14771, 267.00),(DL, 11298, 170.00),(B6, 14570, 154.00),(DL, 14027, 153.00),(B6, 11697, 123.00),(DL, 10397, 115.00),(DL, 13303, 106.00),(B6, 10792, 100.00),(AA, 14107, 86.00),(B6, 14986, 84.00),(DL, 11697, 80.00),(F9, 14843, 64.00),(B6, 14635, 62.00),(AA, 13303, 53.00),(B6, 10397, 49.00),(DL, 11292, 36.00),(B6, 14843, 32.00),(DL, 12889, 32.00),(AS, 14679, 32.00)]"
2025-03-13 18:00:00,1,12889,136,62,41.60,824.00,"[(AA, 12892, 824.00),(G4, 10666, 254.00),(WN, 13495, 174.00),(AA, 11298, 129.00),(OO, 14698, 127.00),(WN, 10423, 126.00),(NK, 10423, 122.00),(WN, 15376, 117.00),(WN, 14122, 114.00),(WN, 14831, 114.00),(WN, 11292, 114.00),(WN, 13871, 106.00),(WN, 11109, 104.00),(WN, 12191, 104.00),(WN, 14570, 99.00),(AA, 14107, 97.00),(WN, 14689, 93.00),(WN, 14679, 85.00),(WN, 11259, 85.00),(OO, 14679, 83.00)]"
2025-03-13 18:00:00,2,14107,165,60,35.64,849.00,"[(OO, 11695, 849.00),(OO, 14794, 688.00),(MQ, 10140, 165.00),(WN, 13851, 160.00),(WN, 14869, 153.00),(WN, 13342, 151.00),(WN, 13871, 137.00),(WN, 13198, 124.00),(OO, 10713, 113.00),(WN, 14679, 106.00),(WN, 13198, 89.00),(WN, 14908, 88.00),(WN, 14831, 87.00),(WN, 13495, 86.00),(OO, 10561, 85.00),(WN, 13232, 83.00),(OO, 15376, 82.00),(WN, 14893, 79.00),(OO, 14698, 78.00),(WN, 10693, 76.00)]"
2025-03-13 18:00:00,3,11298,267,55,20.84,876.00,"[(AA, 10561, 876.00),(AA, 15624, 563.00),(AA, 11003, 455.00),(AA, 11540, 279.00),(OO, 16218, 277.00),(AA, 12889, 114.00),(OO, 10155, 102.00),(MQ, 14457, 81.00),(AA, 14683, 77.00),(AA, 13891, 76.00),(F9, 12889, 75.00),(AA, 10792, 74.00),(AA, 13204, 70.00),(AA, 14057, 68.00),(MQ, 13367, 65.00),(OO, 14696, 64.00),(AA, 15016, 63.00),(AA, 12889, 61.00),(MQ, 12191, 60.00),(MQ, 10423, 59.00)]"
2025-03-13 18:00:00,4,10397,291,44,9.80,220.00,"[(F9, 11042, 220.00),(DL, 12451, 177.00),(DL, 14689, 169.00),(DL, 11618, 155.00),(DL, 12945, 146.00),(DL, 14683, 116.00),(DL, 14843, 112.00),(DL, 13244, 104.00),(DL, 13342, 89.00),(NK, 11697, 81.00),(DL, 13204, 75.00),(DL, 13204, 74.00),(DL, 14122, 67.00),(DL, 14683, 64.00),(DL, 12264, 62.00),(DL, 11697, 61.00),(OO, 11146, 60.00),(UA, 11618, 59.00),(DL, 13931, 58.00),(DL, 15096, 54.00)]"
2025-03-13 18:00:00,5,11292,248,42,11.92,178.00,"[(WN, 11986, 178.00),(UA, 14489, 158.00),(WN, 15016, 126.00),(UA, 13930, 113.00),(UA, 13930, 106.00),(WN, 12889, 96.00),(UA, 14747, 87.00),(UA, 14570, 86.00),(WN, 14122, 75.00),(WN, 13198, 74.00),(WN, 10821, 74.00),(WN, 13930, 73.00),(WN, 13871, 69.00),(UA, 10423, 69.00),(UA, 14679, 68.00),(WN, 14492, 60.00),(WN, 10800, 60.00),(WN, 15304, 57.00),(WN, 14683, 55.00),(WN, 14107, 54.00)]"
2025-03-13 18:00:00,6,12892,152,37,26.51,965.00,"[(OO, 14237, 965.00),(OO, 14747, 327.00),(DL, 14747, 168.00),(OO, 15376, 153.00),(WN, 15016, 148.00),(AS, 14057, 144.00),(AA, 13303, 131.00),(F9, 12889, 128.00),(WN, 14771, 120.00),(OO, 14771, 114.00),(DL, 10397, 104.00),(NK, 14683, 94.00),(AA, 11057, 85.00),(AS, 14057, 84.00),(WN, 14831, 80.00),(OO, 14570, 80.00),(AA, 13303, 68.00),(WN, 13232, 68.00),(OO, 10713, 65.00),(UA, 14771, 63.00)]"
2025-03-13 18:00:00,7,13930,229,35,13.40,340.00,"[(OO, 13029, 340.00),(OO, 15048, 214.00),(UA, 15380, 142.00),(OO, 13342, 140.00),(AA, 14107, 136.00),(UA, 12953, 134.00),(UA, 12278, 129.00),(AA, 11298, 128.00),(AA, 12889, 103.00),(UA, 10693, 100.00),(OO, 14711, 96.00),(OO, 14696, 92.00),(AA, 12339, 88.00),(AA, 11278, 87.00),(UA, 14122, 85.00),(DL, 13487, 81.00),(OO, 14108, 78.00),(OO, 13871, 72.00),(UA, 10994, 68.00),(UA, 10821, 67.00)]"
